log_id,transaction_id,customer_id,login_time,logout_time,event_type,login_location,previous_login_city,device_id,device_type,browser,operating_system,ip_address,vpn_used,failed_login_count,password_reset,otp_verified,session_duration_minutes,ip_reputation_score,login_method,biometric_used,country
LOG_ED521190B384,TXN_21D0BA025318,CUST_DF7E3A9C08AE,2026-06-22 07:06:41,2026-06-22 07:23:41,Transaction_Initiated,Kochi,Kochi,DEV_AF1B17DECE8C,Desktop,Mobile App,macOS,40.54.79.70,False,0,False,True,17,96,Password,True,India
LOG_91E74414994C,TXN_AF4DBD10BFBA,CUST_15C44D3CE34B,2026-06-22 07:27:41,2026-06-22 07:41:41,Transaction_Initiated,Chennai,Chennai,DEV_8CF5478DF791,Laptop,Edge,Windows,191.146.91.72,True,0,False,True,14,34,Password,False,India
LOG_4B5B9897E7A0,TXN_4F7A8C9A3256,CUST_73B41940F312,2026-06-22 07:59:41,2026-06-22 08:20:41,Transaction_Initiated,Gurgaon,Gurgaon,DEV_7FFAD3F7A67D,Desktop,Safari,Windows,141.59.197.231,True,0,False,True,21,72,Biometric,False,India
LOG_2182240D91CD,TXN_E3922F9D0C09,CUST_0BBCAD5EF2DA,2026-06-22 08:10:41,2026-06-22 08:20:41,Transaction_Initiated,Hyderabad,Hyderabad,DEV_25C360D612DE,Tablet,Firefox,Android,170.13.201.152,False,0,False,True,10,97,Password,False,India
LOG_0BCAA0EAD0FF,TXN_B3D162CD6A72,CUST_CD50341CE378,2026-06-22 08:33:41,2026-06-22 08:40:41,Transaction_Initiated,Gurgaon,Gurgaon,DEV_2CA863DDF352,Desktop,Mobile App,Android,106.172.247.174,True,5,False,False,7,17,Password,False,India
LOG_97175A07A4A5,TXN_CE89259E4581,CUST_01D4765F0DCC,2026-06-22 09:14:41,2026-06-22 09:18:41,Transaction_Initiated,Kolkata,Kolkata,DEV_0A395E135848,Tablet,Firefox,iOS,88.207.0.78,False,0,False,True,4,89,Biometric,False,India
LOG_E6DA358A4B2C,TXN_F61986FF196B,CUST_5A5043D289DC,2026-06-22 09:39:41,2026-06-22 09:57:41,Transaction_Initiated,Mumbai,Mumbai,DEV_FA1FC2357F3F,Laptop,Mobile App,macOS,196.242.124.201,False,1,False,True,18,96,Biometric,False,India
LOG_4FAFD130255F,TXN_85E38DA1E473,CUST_24ED2A165FC1,2026-06-22 10:13:41,2026-06-22 10:43:41,Transaction_Initiated,Mumbai,Mumbai,DEV_3315934EF650,Tablet,Chrome,iOS,180.63.153.130,False,0,False,True,30,97,Biometric,True,India
LOG_5C2473C05EC1,TXN_BF44A009416A,CUST_0D92D17B540C,2026-06-22 11:03:41,2026-06-22 11:20:41,Transaction_Initiated,Pune,Pune,DEV_2E6AC60AC84E,Desktop,Edge,iOS,78.202.67.172,False,0,False,True,17,94,Password,False,India
LOG_3F9B7E1A0825,TXN_612BD14B2000,CUST_C6FAC3E395B8,2026-06-22 11:47:41,2026-06-22 12:11:41,Transaction_Initiated,Ahmedabad,Chennai,DEV_58968C7F38A6,Desktop,Edge,Android,32.177.51.168,False,0,False,True,24,99,Password,False,India
LOG_B4D93D25AF32,TXN_CA916F721A39,CUST_0D563A0F2D46,2026-06-22 12:35:41,2026-06-22 12:49:41,Transaction_Initiated,Indore,Indore,DEV_A8F373D263ED,Desktop,Safari,Android,190.232.138.79,False,0,False,True,14,98,Password,False,India
LOG_F2D3B0046429,TXN_F7EDCDB3F20C,CUST_0BBCAD5EF2DA,2026-06-22 12:56:41,2026-06-22 13:09:41,Transaction_Initiated,Hyderabad,Hyderabad,DEV_25C360D612DE,Tablet,Firefox,macOS,170.13.201.152,False,0,False,True,13,94,Password,False,India
LOG_8C094CCA6A54,TXN_7B3D6D6C848C,CUST_0D563A0F2D46,2026-06-22 13:04:41,2026-06-22 13:36:41,Transaction_Initiated,Delhi,Indore,DEV_A8F373D263ED,Desktop,Mobile App,macOS,147.48.64.187,False,0,False,True,32,92,Password,False,India
LOG_6AE6D7CD728E,TXN_0E4379103A3B,CUST_81E6D90C4760,2026-06-22 13:38:41,2026-06-22 13:46:41,Transaction_Initiated,Coimbatore,Coimbatore,DEV_26EC14DF4598,Desktop,Edge,Android,60.35.23.170,False,0,False,True,8,97,Biometric,False,India
LOG_2A49EC75F1E2,TXN_5082B14B9DD6,CUST_8B279B4E00CF,2026-06-22 13:48:41,2026-06-22 14:09:41,Transaction_Initiated,Jaipur,Jaipur,DEV_4ABECF1E4484,Laptop,Firefox,Windows,213.8.47.76,False,0,False,True,21,93,Password,True,India
LOG_750B18AD511E,TXN_F9FF428DBA46,CUST_E762728AC2C4,2026-06-22 13:57:41,2026-06-22 14:24:41,Transaction_Initiated,Pune,Pune,DEV_9FDD3D33CB84,Tablet,Edge,Windows,214.86.43.73,False,0,False,True,27,94,Password,False,India
LOG_3B349B02A945,TXN_EA70A2F4955A,CUST_6E9FB0F33173,2026-06-22 14:56:41,2026-06-22 15:17:41,Transaction_Initiated,Kolkata,Lucknow,DEV_106545D10191,Laptop,Firefox,Windows,64.87.199.66,False,0,False,True,21,96,Biometric,False,India
LOG_4E7FD191873B,TXN_EAE0DEB80A54,CUST_1A4574854941,2026-06-22 15:43:41,2026-06-22 15:56:41,Transaction_Initiated,Pune,Kolkata,DEV_DD6D4DF4800B,Tablet,Mobile App,Windows,35.202.111.55,False,5,True,True,13,15,Password,False,India
LOG_6D60F57C1220,TXN_7F1814F5D3D4,CUST_8966A3CE4048,2026-06-22 16:22:41,2026-06-22 16:36:41,Transaction_Initiated,Gurgaon,Gurgaon,DEV_B8C0E0B6C9F7,Tablet,Chrome,macOS,139.200.115.220,False,0,False,True,14,85,Password,False,India
LOG_410D93FB17D1,TXN_76B8BD79D24F,CUST_E762728AC2C4,2026-06-22 16:48:41,2026-06-22 17:04:41,Transaction_Initiated,Pune,Pune,DEV_9FDD3D33CB84,Tablet,Edge,Windows,214.86.43.73,True,0,False,True,16,92,Biometric,True,India
LOG_B6B4F985E905,TXN_4DA9C5C980CA,CUST_C6FAC3E395B8,2026-06-22 17:05:41,2026-06-22 17:24:41,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_58968C7F38A6,Desktop,Chrome,Android,239.15.105.148,False,0,False,True,19,95,Biometric,False,India
LOG_105C83BB5902,TXN_3282BECB5A27,CUST_06E6B8486126,2026-06-22 18:00:41,2026-06-22 18:18:41,Transaction_Initiated,Chandigarh,Chandigarh,DEV_45364882202D,Desktop,Chrome,Windows,108.142.215.65,False,0,False,True,18,99,Password,False,India
LOG_1913F3A386BE,TXN_813369F326C5,CUST_8866C1FABF99,2026-06-22 18:28:41,2026-06-22 18:44:41,Transaction_Initiated,Chandigarh,Chandigarh,DEV_B106853133B0,Laptop,Edge,Windows,213.57.86.94,True,0,False,True,16,93,Biometric,False,India
LOG_A06D04742B74,TXN_F3180BCC17F3,CUST_DF7E3A9C08AE,2026-06-22 18:57:41,2026-06-22 19:15:41,Transaction_Initiated,Kochi,Kochi,DEV_AF1B17DECE8C,Desktop,Safari,Windows,40.54.79.70,False,0,False,True,18,99,Biometric,False,India
LOG_A1E2F57ED90E,TXN_6156F0A7C840,CUST_F969633BDDB5,2026-06-22 19:36:41,2026-06-22 20:07:41,Transaction_Initiated,Chennai,Hyderabad,DEV_5C98ED6DFD33,Smartphone,Safari,macOS,201.207.244.159,False,2,False,True,31,95,Password,False,India
LOG_D56496A4A129,TXN_FA171052AACA,CUST_E11D4A73CB51,2026-06-22 19:39:41,2026-06-22 20:09:41,Transaction_Initiated,Bengaluru,Bengaluru,DEV_E0A9B5B38FBF,Smartphone,Safari,iOS,203.251.52.224,False,0,False,True,30,85,Password,True,India
LOG_C3326BC1E492,TXN_8871BE727991,CUST_0D563A0F2D46,2026-06-22 20:06:41,2026-06-22 20:25:41,Transaction_Initiated,Delhi,Delhi,DEV_A8F373D263ED,Desktop,Chrome,iOS,147.40.28.115,True,0,False,True,19,92,Password,True,India
LOG_DDBAB503E18A,TXN_324B32B44174,CUST_F969633BDDB5,2026-06-22 20:24:41,2026-06-22 20:42:41,Transaction_Initiated,Chennai,Chennai,DEV_5C98ED6DFD33,Smartphone,Mobile App,Android,236.26.163.203,False,0,False,True,18,88,Password,True,India
LOG_9FE53B4694B0,TXN_01EDDDF2ECFC,CUST_2CEC9252A0A1,2026-06-22 21:08:41,2026-06-22 21:29:41,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_75906C286F3B,Laptop,Firefox,iOS,23.127.62.117,True,0,False,True,21,60,Password,False,India
LOG_8B2CF57A3F09,TXN_2F4C12AB9C98,CUST_2CEC9252A0A1,2026-06-22 21:54:41,2026-06-22 22:18:41,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_75906C286F3B,Laptop,Safari,iOS,23.127.62.117,False,0,False,True,24,94,Biometric,True,India
LOG_A0E653F25BE7,TXN_1E2CF1519586,CUST_3004622EBCCF,2026-06-22 22:11:41,2026-06-22 22:25:41,Transaction_Initiated,Indore,Indore,DEV_7B324B46832C,Laptop,Mobile App,macOS,48.220.65.11,False,0,False,True,14,90,Biometric,False,India
LOG_F35F8ADC90B0,TXN_3410AAEFD17E,CUST_15C44D3CE34B,2026-06-22 23:03:41,2026-06-22 23:18:41,Transaction_Initiated,Chennai,Chennai,DEV_0884DDC56CF0,Laptop,Firefox,iOS,88.189.74.79,False,0,False,True,15,97,PIN,False,India
LOG_837028D6D985,TXN_3A95FEE0B190,CUST_B385A110F05A,2026-06-22 23:02:41,2026-06-22 23:12:41,Transaction_Initiated,Chandigarh,Kolkata,DEV_F9FDEF4D0CCF,Smartphone,Firefox,macOS,131.149.16.60,False,0,False,True,10,99,PIN,False,India
LOG_65BA56A4318F,TXN_D03E4AB552CA,CUST_ACBB55076F6F,2026-06-22 23:07:41,2026-06-22 23:20:41,Transaction_Initiated,Jaipur,Jaipur,DEV_386F7EB367DA,Desktop,Edge,iOS,82.192.30.26,False,0,False,True,13,88,Biometric,False,India
LOG_BA335BD1E355,TXN_FE37C56B6B53,CUST_88003A890783,2026-06-22 23:33:41,2026-06-23 00:01:41,Transaction_Initiated,Hyderabad,Kochi,DEV_1D0767C5C43F,Desktop,Safari,iOS,231.50.25.167,False,0,False,True,28,95,Password,True,India
LOG_52C3482C9EC8,TXN_596B953058DF,CUST_73B41940F312,2026-06-23 00:01:41,2026-06-23 00:33:41,Transaction_Initiated,Gurgaon,Gurgaon,DEV_7FFAD3F7A67D,Desktop,Firefox,Android,141.59.197.231,True,0,False,True,32,75,Password,True,India
LOG_EDAE60FAE592,TXN_2A0A2F96FEE1,CUST_3D000F3782B4,2026-06-23 00:36:41,2026-06-23 00:52:41,Transaction_Initiated,Chandigarh,Chandigarh,DEV_0249210CF674,Smartphone,Edge,Windows,199.38.47.250,False,0,False,True,16,99,Password,True,India
LOG_FF5DEE83BB9E,TXN_F0389A1F533C,CUST_CD50341CE378,2026-06-23 01:26:41,2026-06-23 01:39:41,Transaction_Initiated,Gurgaon,Gurgaon,DEV_F473492F14C4,Desktop,Mobile App,Windows,20.240.113.52,False,0,False,True,13,85,Password,True,India
LOG_131EFEE1F45B,TXN_DA93845B7BC1,CUST_3AC0F315E32D,2026-06-23 02:15:41,2026-06-23 02:32:41,Transaction_Initiated,Lucknow,Lucknow,DEV_D31BC9C3F4BB,Smartphone,Safari,iOS,140.174.6.218,False,0,False,True,17,89,Password,True,India
LOG_8D1A083D56C3,TXN_5B44829D45B3,CUST_DF7E3A9C08AE,2026-06-23 02:45:41,2026-06-23 02:56:41,Transaction_Initiated,Kochi,Kochi,DEV_AF1B17DECE8C,Desktop,Edge,Android,40.54.79.70,False,0,False,True,11,97,Password,True,India
LOG_773C88304C3B,TXN_B63A0F4113A7,CUST_41D9016C2179,2026-06-23 03:09:41,2026-06-23 03:36:41,Transaction_Initiated,Chandigarh,Chandigarh,DEV_95CB68AC406A,Desktop,Edge,Android,136.183.162.107,False,2,False,True,27,88,Password,False,India
LOG_79F85CC0325F,TXN_9A2321B5FB66,CUST_A62F2F92E34C,2026-06-23 04:13:41,2026-06-23 04:21:41,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_C87B9EB593FF,Laptop,Edge,Android,65.161.108.168,False,0,False,True,8,92,Password,True,India
LOG_DDBC7D47B5EB,TXN_321816F0EAF5,CUST_DE62BFF776A6,2026-06-23 05:06:41,2026-06-23 05:21:41,Transaction_Initiated,Coimbatore,Coimbatore,DEV_569091095900,Tablet,Mobile App,Windows,164.20.221.189,False,2,False,True,15,100,Password,True,India
LOG_206B32C8C154,TXN_81DF0B713068,CUST_166BFE400FBB,2026-06-23 05:27:41,2026-06-23 05:52:41,Transaction_Initiated,Pune,Pune,DEV_7CEB6DD46516,Desktop,Edge,iOS,22.193.86.41,False,0,False,True,25,88,Biometric,True,India
LOG_8B4ADE400C52,TXN_3D175B2EEF05,CUST_C6FAC3E395B8,2026-06-23 05:42:41,2026-06-23 06:07:41,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_58968C7F38A6,Desktop,Firefox,Android,104.49.244.127,False,1,False,True,25,89,Password,False,India
LOG_F10636F13D53,TXN_D4946BB77A3B,CUST_15C44D3CE34B,2026-06-23 06:05:41,2026-06-23 06:11:41,Transaction_Initiated,Chennai,Chennai,DEV_0884DDC56CF0,Laptop,Chrome,iOS,144.136.67.84,False,0,False,True,6,86,Password,False,India
LOG_EE5EC5BFF1B8,TXN_8AE48E383853,CUST_3AC0F315E32D,2026-06-23 05:58:41,2026-06-23 06:18:41,Transaction_Initiated,Lucknow,Lucknow,DEV_D31BC9C3F4BB,Smartphone,Firefox,iOS,140.174.6.218,False,3,False,True,20,88,Password,False,India
LOG_2C13D7C8CEA3,TXN_9761321E3392,CUST_6E9FB0F33173,2026-06-23 06:54:41,2026-06-23 07:09:41,Transaction_Initiated,Kolkata,Kolkata,DEV_106545D10191,Laptop,Firefox,macOS,78.32.187.110,False,2,False,True,15,88,Password,True,India
LOG_1AF30EC082BA,TXN_04BB4FB4C7E8,CUST_0BBCAD5EF2DA,2026-06-23 07:52:41,2026-06-23 08:11:41,Transaction_Initiated,Hyderabad,Hyderabad,DEV_25C360D612DE,Tablet,Firefox,iOS,170.13.201.152,False,0,False,True,19,89,Biometric,True,India
LOG_A37DFEC7BAC4,TXN_0ED1A3F2EC30,CUST_5A5043D289DC,2026-06-23 08:10:41,2026-06-23 08:27:41,Transaction_Initiated,Mumbai,Mumbai,DEV_FA1FC2357F3F,Laptop,Edge,macOS,196.242.124.201,False,0,False,True,17,93,Biometric,False,India
LOG_986F36B057F1,TXN_28A760FF27F6,CUST_B8B7C1E4E9DC,2026-06-23 08:25:41,2026-06-23 08:46:41,Transaction_Initiated,Lucknow,Lucknow,DEV_104CCB5040F5,Smartphone,Edge,iOS,135.35.64.33,False,0,False,True,21,89,Biometric,False,India
LOG_2E1327ED0C14,TXN_5B52616674B9,CUST_88003A890783,2026-06-23 09:10:41,2026-06-23 09:17:41,Transaction_Initiated,Hyderabad,Hyderabad,DEV_1D0767C5C43F,Desktop,Chrome,Windows,231.50.25.167,False,0,False,True,7,99,Password,False,India
LOG_01AB36EACD14,TXN_71C4FF722829,CUST_E11D4A73CB51,2026-06-23 09:19:41,2026-06-23 09:47:41,Transaction_Initiated,Bengaluru,Bengaluru,DEV_E0A9B5B38FBF,Smartphone,Firefox,iOS,203.251.52.224,False,0,False,True,28,99,Password,True,India
LOG_BC6D25C6C8DE,TXN_A8B2792903F9,CUST_AA9EDE3072FA,2026-06-23 10:12:41,2026-06-23 10:21:41,Transaction_Initiated,Chennai,Chennai,DEV_C19C611ADC3B,Smartphone,Chrome,Android,101.132.174.72,False,0,False,True,9,95,Biometric,False,India
LOG_9D6CAC97C0C6,TXN_89C7A72EB159,CUST_41D9016C2179,2026-06-23 10:21:41,2026-06-23 10:42:41,Transaction_Initiated,Chandigarh,Chandigarh,DEV_95CB68AC406A,Desktop,Firefox,macOS,210.249.192.156,False,1,False,True,21,88,Biometric,True,India
LOG_773AAF7426A4,TXN_FDE83BB244DB,CUST_770111A024A1,2026-06-23 10:52:41,2026-06-23 11:09:41,Transaction_Initiated,Coimbatore,Coimbatore,DEV_3EB8A52ECE7B,Tablet,Firefox,Windows,113.221.13.56,False,0,False,True,17,85,PIN,True,India
LOG_9907E9B0BEEC,TXN_826CB0E6FE1F,CUST_2CEC9252A0A1,2026-06-23 11:12:41,2026-06-23 11:31:41,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_75906C286F3B,Laptop,Chrome,Windows,23.127.62.117,False,0,False,True,19,97,Password,True,India
LOG_D0B1A6D2E7CF,TXN_CB97456E22A9,CUST_3004622EBCCF,2026-06-23 11:23:41,2026-06-23 11:42:41,Transaction_Initiated,Indore,Indore,DEV_7B324B46832C,Laptop,Safari,Windows,48.220.65.11,False,0,False,True,19,95,Password,True,India
LOG_405C752B230C,TXN_3CEFA3521715,CUST_3004622EBCCF,2026-06-23 12:08:41,2026-06-23 12:27:41,Transaction_Initiated,Indore,Indore,DEV_7B324B46832C,Laptop,Safari,macOS,48.220.65.11,False,0,False,True,19,93,Password,False,India
LOG_EA4BC5A5FA8F,TXN_838AA12EF865,CUST_3AC0F315E32D,2026-06-23 12:53:41,2026-06-23 13:04:41,Transaction_Initiated,Lucknow,Lucknow,DEV_D31BC9C3F4BB,Smartphone,Safari,Android,140.174.6.218,False,3,False,True,11,99,Biometric,False,India
LOG_CA79421727E5,TXN_D1E3687ABDEA,CUST_2CEC9252A0A1,2026-06-23 13:33:41,2026-06-23 13:56:41,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_75906C286F3B,Laptop,Firefox,Windows,23.127.62.117,False,0,False,True,23,93,Password,True,India
LOG_68E29500D7E4,TXN_F6F9261D8881,CUST_9F5234269242,2026-06-23 14:08:41,2026-06-23 14:24:41,Transaction_Initiated,Hyderabad,Hyderabad,DEV_D71BAB5B0773,Tablet,Mobile App,macOS,120.156.30.157,False,0,False,True,16,92,Password,False,India
LOG_3DBB8885ED7E,TXN_EFA1AA344AB8,CUST_5A5043D289DC,2026-06-23 14:07:41,2026-06-23 14:21:41,Transaction_Initiated,Jaipur,Mumbai,DEV_FA1FC2357F3F,Laptop,Edge,Windows,27.181.33.245,False,0,False,True,14,98,Password,False,India
LOG_228B562740B7,TXN_8231A83F0FA3,CUST_F969633BDDB5,2026-06-23 14:24:41,2026-06-23 14:43:41,Transaction_Initiated,Chennai,Chennai,DEV_5C98ED6DFD33,Smartphone,Safari,iOS,149.161.3.249,False,0,False,True,19,87,Biometric,True,India
LOG_C24A4824D554,TXN_88CDFA9F9093,CUST_9DDA4B54CA2A,2026-06-23 15:10:41,2026-06-23 15:21:41,Transaction_Initiated,Chandigarh,Chandigarh,DEV_E5B19D1B9B13,Smartphone,Safari,Windows,190.198.208.98,False,0,False,True,11,90,Password,True,India
LOG_D6DEE4F30F30,TXN_74AD73CD3D89,CUST_770111A024A1,2026-06-23 15:31:41,2026-06-23 15:53:41,Transaction_Initiated,Coimbatore,Coimbatore,DEV_3EB8A52ECE7B,Tablet,Chrome,iOS,16.31.30.175,False,0,False,True,22,95,Password,False,India
LOG_F01EC3229F37,TXN_FB64CABC2E19,CUST_166838FFAEA4,2026-06-23 15:40:41,2026-06-23 15:57:41,Transaction_Initiated,Mumbai,Mumbai,DEV_07229593BF32,Smartphone,Firefox,Windows,170.78.122.33,False,1,False,True,17,86,Password,True,India
LOG_28D0232CB5ED,TXN_63C1E34F467B,CUST_06E6B8486126,2026-06-23 16:30:41,2026-06-23 16:43:41,Transaction_Initiated,Chandigarh,Chandigarh,DEV_D89AFB9DF959,Desktop,Edge,Android,220.251.96.204,True,5,False,False,13,17,Biometric,True,India
LOG_2E83CB36FB07,TXN_09FD5723616F,CUST_770111A024A1,2026-06-23 17:06:41,2026-06-23 17:18:41,Transaction_Initiated,Coimbatore,Coimbatore,DEV_3EB8A52ECE7B,Tablet,Firefox,macOS,111.102.144.83,False,0,False,True,12,98,Biometric,False,India
LOG_05E699512D3C,TXN_46C97CB6356A,CUST_ACBB55076F6F,2026-06-23 17:39:41,2026-06-23 17:53:41,Transaction_Initiated,Jaipur,Jaipur,DEV_386F7EB367DA,Desktop,Firefox,Android,59.45.157.229,False,1,False,True,14,86,Biometric,False,India
LOG_6DF810C17369,TXN_0525EF2CF981,CUST_0BBCAD5EF2DA,2026-06-23 18:24:41,2026-06-23 18:35:41,Transaction_Initiated,Hyderabad,Hyderabad,DEV_25C360D612DE,Tablet,Chrome,macOS,170.13.201.152,False,1,False,True,11,91,Password,True,India
LOG_1EC1987C3782,TXN_9D6213111095,CUST_8D53A50EB97B,2026-06-23 19:27:41,2026-06-23 19:47:41,Transaction_Initiated,Hyderabad,Bengaluru,DEV_5C097E204C1D,Smartphone,Firefox,iOS,225.205.22.40,False,0,False,True,20,93,Biometric,False,India
LOG_E5B8B6352D37,TXN_78AF6E95EB9D,CUST_AA9EDE3072FA,2026-06-23 10:03:41,2026-06-23 10:24:41,Transaction_Initiated,Delhi,Chennai,DEV_C19C611ADC3B,Smartphone,Mobile App,macOS,83.133.55.195,False,0,False,True,21,97,Password,True,India
LOG_2DA26D4E010E,TXN_E68EC070E745,CUST_C6FAC3E395B8,2026-06-23 10:42:41,2026-06-23 11:03:41,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_58968C7F38A6,Desktop,Chrome,macOS,206.34.123.112,True,0,False,True,21,91,Password,False,India
LOG_899D6AEF2879,TXN_48466BFDC7FD,CUST_A62F2F92E34C,2026-06-23 11:19:41,2026-06-23 11:24:41,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_C87B9EB593FF,Laptop,Edge,Android,65.161.108.168,False,0,False,True,5,89,Biometric,True,India
LOG_A32266C29F35,TXN_361E4E4DACF7,CUST_3D000F3782B4,2026-06-23 12:00:41,2026-06-23 12:27:41,Transaction_Initiated,Chandigarh,Chandigarh,DEV_0249210CF674,Smartphone,Edge,Windows,108.1.29.209,False,0,False,True,27,87,Biometric,False,India
LOG_CED395309B92,TXN_4228BC73AC5E,CUST_DE62BFF776A6,2026-06-23 12:36:41,2026-06-23 12:51:41,Transaction_Initiated,Coimbatore,Coimbatore,DEV_569091095900,Tablet,Firefox,iOS,164.20.221.189,False,1,False,True,15,93,Password,False,India
LOG_AD8D2231877C,TXN_7BEE21FB1AAB,CUST_166838FFAEA4,2026-06-23 13:16:41,2026-06-23 13:28:41,Transaction_Initiated,Mumbai,Mumbai,DEV_07229593BF32,Smartphone,Mobile App,iOS,170.78.122.33,False,1,False,True,12,99,Password,True,India
LOG_6C8C31293494,TXN_77839B68E830,CUST_88003A890783,2026-06-23 13:52:41,2026-06-23 14:10:41,Transaction_Initiated,Hyderabad,Hyderabad,DEV_1D0767C5C43F,Desktop,Mobile App,macOS,231.50.25.167,False,0,False,True,18,89,Password,True,India
LOG_A67C0954D0DB,TXN_E3E5222D4A4F,CUST_6E9FB0F33173,2026-06-23 14:19:41,2026-06-23 14:36:41,Transaction_Initiated,Kolkata,Kolkata,DEV_106545D10191,Laptop,Firefox,macOS,124.12.105.99,False,0,False,True,17,97,Password,True,India
LOG_97E4BD7EF197,TXN_1FA249D1D2B2,CUST_9DDA4B54CA2A,2026-06-23 15:09:41,2026-06-23 15:23:41,Transaction_Initiated,Chandigarh,Chandigarh,DEV_E5B19D1B9B13,Smartphone,Mobile App,Windows,235.18.49.202,False,0,False,True,14,89,Password,False,India
LOG_A7E54694C0DB,TXN_81AAD23A14E4,CUST_CD50341CE378,2026-06-23 15:28:41,2026-06-23 15:50:41,Transaction_Initiated,Gurgaon,Gurgaon,DEV_F473492F14C4,Desktop,Chrome,iOS,20.240.113.52,False,0,False,True,22,100,PIN,True,India
LOG_916923EE6CCA,TXN_B842212470A0,CUST_81E6D90C4760,2026-06-23 16:20:41,2026-06-23 16:50:41,Transaction_Initiated,Coimbatore,Coimbatore,DEV_26EC14DF4598,Desktop,Firefox,Windows,60.35.23.170,False,0,False,True,30,99,PIN,False,India
LOG_2EBCFF916BD8,TXN_03F20C6E4C62,CUST_41A22B0C3C72,2026-06-23 16:28:41,2026-06-23 16:37:41,Transaction_Initiated,Hyderabad,Bengaluru,DEV_B6104DED4BD7,Tablet,Mobile App,macOS,36.31.206.187,False,0,False,True,9,87,PIN,False,India
LOG_1896217C8947,TXN_5ECF1C6195AA,CUST_99B31E34B435,2026-06-23 17:18:41,2026-06-23 17:46:41,Transaction_Initiated,Kolkata,Kolkata,DEV_D0AA3FFE8F05,Laptop,Chrome,Windows,236.125.189.73,False,0,False,True,28,98,Password,True,India
LOG_B06B5F3A798C,TXN_847073845A45,CUST_8B279B4E00CF,2026-06-23 18:22:41,2026-06-23 18:45:41,Transaction_Initiated,Chandigarh,Jaipur,DEV_4ABECF1E4484,Laptop,Safari,macOS,188.138.192.86,False,0,False,True,23,95,Password,True,India
LOG_D4D6E0CFD08C,TXN_732D9CE1BDC4,CUST_2CEC9252A0A1,2026-06-23 19:14:41,2026-06-23 19:37:41,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_1C3449B9BED7,Laptop,Chrome,iOS,71.44.38.3,True,6,False,False,23,5,Password,False,India
LOG_3D0228E2FB0C,TXN_273C083C3169,CUST_CD50341CE378,2026-06-23 19:55:41,2026-06-23 20:26:41,Transaction_Initiated,Gurgaon,Gurgaon,DEV_720A9E770209,Desktop,Edge,iOS,93.98.243.210,True,0,False,True,31,36,Password,True,India
LOG_805E3288E71D,TXN_3D86CA6AB9C7,CUST_88003A890783,2026-06-23 20:14:41,2026-06-23 20:39:41,Transaction_Initiated,Hyderabad,Hyderabad,DEV_1D0767C5C43F,Desktop,Edge,Windows,231.50.25.167,False,0,False,True,25,90,Password,False,India
LOG_D82A0E212787,TXN_EDD2419CC2D5,CUST_686953EEE179,2026-06-23 21:10:41,2026-06-23 21:23:41,Transaction_Initiated,Chennai,Chennai,DEV_DDB5C9880543,Desktop,Mobile App,Windows,175.204.169.241,False,0,False,True,13,99,Biometric,True,India
LOG_1BD2AB44540E,TXN_477D60202006,CUST_99B31E34B435,2026-06-23 21:41:41,2026-06-23 22:04:41,Transaction_Initiated,Kolkata,Kolkata,DEV_D0AA3FFE8F05,Laptop,Firefox,macOS,236.125.189.73,False,0,False,True,23,90,Password,False,India
LOG_ED1A3EA0E1CC,TXN_CD28E12A044B,CUST_55C717731AA3,2026-06-23 22:15:41,2026-06-23 22:23:41,Transaction_Initiated,Chennai,Chennai,DEV_158241CAB578,Desktop,Mobile App,iOS,68.32.173.6,False,2,False,True,8,98,Password,True,India
LOG_B469F929306B,TXN_6353EC0CB34F,CUST_C6FAC3E395B8,2026-06-23 22:34:41,2026-06-23 22:54:41,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_58968C7F38A6,Desktop,Safari,iOS,88.142.116.49,False,0,False,True,20,87,Password,False,India
LOG_A60F3BFB39AD,TXN_A5135E078504,CUST_6380C85B577F,2026-06-23 23:30:41,2026-06-23 23:50:41,Transaction_Initiated,Gurgaon,Gurgaon,DEV_814BCBBF01D2,Tablet,Safari,Windows,78.232.146.109,True,0,False,True,20,95,Biometric,False,India
LOG_D8486C9FB384,TXN_9F1B20DA708A,CUST_C6FAC3E395B8,2026-06-24 00:16:41,2026-06-24 00:28:41,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_58968C7F38A6,Desktop,Mobile App,Android,60.65.164.201,False,2,False,True,12,92,Password,True,India
LOG_40DBF1066491,TXN_D6A0C675F00A,CUST_3D000F3782B4,2026-06-24 00:49:41,2026-06-24 01:05:41,Transaction_Initiated,Gurgaon,Chandigarh,DEV_0249210CF674,Smartphone,Safari,Android,169.79.121.222,False,0,False,True,16,89,Password,False,India
